STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,FRA,France,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2021,,27.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2010,,15,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2011,,15,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2012,,14.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2013,,14.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2014,,13.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2015,,14.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2016,,14.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2017,,13.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2018,,13.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2019,,13.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2020,,13.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,USA,United States,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2021,,13.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2010,,22.4,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2011,,20.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2012,,19.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2013,,19.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2014,,19,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2015,,20.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,14.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2017,,15,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2018,,12.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,13.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2020,,10.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2021,,13.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CHL,Chile,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,22.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CHL,Chile,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2020,,6.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ESP,Spain,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2011,,20.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ESP,Spain,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,18.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ESP,Spain,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2017,,18.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ESP,Spain,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2020,,16.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,COL,Colombia,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2013,,13,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HRV,Croatia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,20.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HRV,Croatia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,17.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LVA,Latvia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,15.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,LVA,Latvia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,12.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2012,,17.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2013,,16.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2014,,19.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2015,,17.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,17.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2017,,12.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2018,,12.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,13,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2020,,12.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2021,,5.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,NZL,New Zealand,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2022,,6.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ZAF,South Africa,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2010,,21,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ZAF,South Africa,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,20.6,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ZAF,South Africa,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,20.3,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ZAF,South Africa,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,20.2,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,ZAF,South Africa,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,20.2,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2010,,12.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2011,,12.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2012,,11.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2013,,10.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,9.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,9.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,8.3,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,7.5,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,6.7,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,5.9,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,5.1,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,4.3,,E,Estimated value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CRI,Costa Rica,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2022,,5.8,,P,Provisional value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CHL,Chile,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,24.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CHL,Chile,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,17.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2014,,13.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,HUN,Hungary,A,Annual,TBC,Tobacco consumption,_T,Total,_T,Total,CG_SM_D,Cigarettes per smoker per day,_Z,Not applicable,2019,,12.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2010,,27.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2011,,28.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2012,,33.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2013,,29.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2014,,27,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2015,,24.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,20.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2017,,21,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2018,,18.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2019,,14.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,14.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,CZE,Czechia,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2021,,14.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,KOR,Korea,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2010,,3.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG_TC(1.0),Tobacco consumption,I,KOR,Korea,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2011,,6.5,,A,Normal value,0,Units,,
